,Area,Element,Item,Year,Unit,Value,min_temp,median_temp,max_temp,min_precip,med_precip,max_precip,min_soil_tmp,med_soil_tmp,max_soil_tmp,min_soil_moist,med_soil_moist,max_soil_moist
,China,Yield,Papayas,2017,100 g/ha,629330,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Peaches and nectarines,2017,100 g/ha,174412,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Pears,2017,100 g/ha,178082,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Peas, dry",2017,100 g/ha,15861,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Peas, green",2017,100 g/ha,80254,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Pepper (Piper spp.), raw",2017,100 g/ha,18465,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Persimmons,2017,100 g/ha,36095,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Pineapples,2017,100 g/ha,273712,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Pistachios, in shell",2017,100 g/ha,28327,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Plums and sloes,2017,100 g/ha,34772,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Pomelos and grapefruits,2017,100 g/ha,441801,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Potatoes,2017,100 g/ha,182085,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Pumpkins, squash and gourds",2017,100 g/ha,185067,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Quinces,2017,100 g/ha,33862,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Ramie, raw or retted",2017,100 g/ha,18732,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Rape or colza seed,2017,100 g/ha,19952,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Rice,2017,100 g/ha,69122,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Rye,2017,100 g/ha,31594,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Safflower seed,2017,100 g/ha,14406,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Seed cotton, unginned",2017,100 g/ha,35357,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Sesame seed,2017,100 g/ha,16003,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Sisal, raw",2017,100 g/ha,52943,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Sorghum,2017,100 g/ha,48521,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Soya beans,2017,100 g/ha,18534,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Spinach,2017,100 g/ha,355002,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Strawberries,2017,100 g/ha,264155,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,String beans,2017,100 g/ha,118800,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Sugar beet,2017,100 g/ha,538419,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Sugar cane,2017,100 g/ha,760408,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Sunflower seed,2017,100 g/ha,26901,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Sweet potatoes,2017,100 g/ha,222463,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Tallowtree seeds,2017,100 g/ha,24536,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Tangerines, mandarins, clementines",2017,100 g/ha,103713,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Taro,2017,100 g/ha,194031,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Tea leaves,2017,100 g/ha,37448,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Tomatoes,2017,100 g/ha,557362,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Triticale,2017,100 g/ha,19262,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"True hemp, raw or retted",2017,100 g/ha,56941,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Tung nuts,2017,100 g/ha,26097,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Unmanufactured tobacco,2017,100 g/ha,22118,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Vanilla, raw",2017,100 g/ha,1711,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,"Walnuts, in shell",2017,100 g/ha,36658,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Watermelons,2017,100 g/ha,414066,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,China,Yield,Wheat,2017,100 g/ha,54838,22.9158631,59.85355655,59.85355655,0.000147619,0.002749107,0.002749107,27.46997024,60.82997024,60.82997024,0.240400298,0.279089435,0.279089435
,India,Yield,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,100 g/ha,9890,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Apples,2017,100 g/ha,74262,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Apricots,2017,100 g/ha,28154,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Areca nuts,2017,100 g/ha,15890,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Bananas,2017,100 g/ha,354384,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Barley,2017,100 g/ha,26628,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Beans, dry",2017,100 g/ha,4137,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Cabbages,2017,100 g/ha,222962,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Cantaloupes and other melons,2017,100 g/ha,219400,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Carrots and turnips,2017,100 g/ha,154132,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Cashew nuts, in shell",2017,100 g/ha,7618,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Cassava, fresh",2017,100 g/ha,209598,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Castor oil seeds,2017,100 g/ha,17037,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Cauliflowers and broccoli,2017,100 g/ha,188480,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Cherries,2017,100 g/ha,30473,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Chick peas, dry",2017,100 g/ha,9742,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2017,100 g/ha,24952,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,100 g/ha,84544,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Cocoa beans,2017,100 g/ha,2289,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Coconuts, in shell",2017,100 g/ha,53661,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Coffee, green",2017,100 g/ha,6943,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Cucumbers and gherkins,2017,100 g/ha,63225,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Eggplants (aubergines),2017,100 g/ha,170668,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Figs,2017,100 g/ha,25523,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Ginger, raw",2017,100 g/ha,63690,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Grapes,2017,100 g/ha,213285,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Green garlic,2017,100 g/ha,52741,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Groundnuts, excluding shelled",2017,100 g/ha,13978,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Jute, raw or retted",2017,100 g/ha,26595,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Kenaf, and other textile bast fibres, raw or retted",2017,100 g/ha,11807,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Lemons and limes,2017,100 g/ha,95323,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Lentils, dry",2017,100 g/ha,8376,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Lettuce and chicory,2017,100 g/ha,63348,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Linseed,2017,100 g/ha,5665,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Maize (corn),2017,100 g/ha,26886,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Mangoes, guavas and mangosteens",2017,100 g/ha,94385,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Millet,2017,100 g/ha,12709,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Natural rubber in primary forms,2017,100 g/ha,20919,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Nutmeg, mace, cardamoms, raw",2017,100 g/ha,3981,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Okra,2017,100 g/ha,118402,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Onions and shallots, dry (excluding dehydrated)",2017,100 g/ha,171723,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Oranges,2017,100 g/ha,127238,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Other beans, green",2017,100 g/ha,28266,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Other berries and fruits of the genus vaccinium n.e.c.,2017,100 g/ha,70570,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Other citrus fruit, n.e.c.",2017,100 g/ha,103529,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Other fruits, n.e.c.",2017,100 g/ha,94901,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Other oil seeds, n.e.c.",2017,100 g/ha,3092,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Other pulses n.e.c.,2017,100 g/ha,4403,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Other stimulant, spice and aromatic crops, n.e.c.",2017,100 g/ha,30266,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Other stone fruits,2017,100 g/ha,39722,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Other tropical fruits, n.e.c.",2017,100 g/ha,124558,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Other vegetables, fresh n.e.c.",2017,100 g/ha,138291,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Papayas,2017,100 g/ha,443284,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Pears,2017,100 g/ha,78636,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Peas, dry",2017,100 g/ha,9550,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Peas, green",2017,100 g/ha,100849,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Pepper (Piper spp.), raw",2017,100 g/ha,5455,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Pigeon peas, dry",2017,100 g/ha,9130,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Pineapples,2017,100 g/ha,167658,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Potatoes,2017,100 g/ha,223061,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Pumpkins, squash and gourds",2017,100 g/ha,96009,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Rape or colza seed,2017,100 g/ha,13035,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Rice,2017,100 g/ha,38639,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Safflower seed,2017,100 g/ha,6509,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,"Seed cotton, unginned",2017,100 g/ha,14019,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Sesame seed,2017,100 g/ha,4481,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Sorghum,2017,100 g/ha,8122,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Soya beans,2017,100 g/ha,11766,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Sugar cane,2017,100 g/ha,690014,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Sunflower seed,2017,100 g/ha,6596,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Sweet potatoes,2017,100 g/ha,114063,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Tea leaves,2017,100 g/ha,92679,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Tomatoes,2017,100 g/ha,259824,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Unmanufactured tobacco,2017,100 g/ha,17240,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Watermelons,2017,100 g/ha,239780,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,India,Yield,Wheat,2017,100 g/ha,31999,60.37449405,79.48065476,79.48065476,5.83333E-05,0.004273214,0.004273214,63.04794643,81.58751488,81.58751488,0.144994643,0.255088839,0.255088839
,United Kingdom of Great Britain and Northern Ireland,Yield,Apples,2017,100 g/ha,322334,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,Asparagus,2017,100 g/ha,20000,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,Barley,2017,100 g/ha,60909,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,"Broad beans and horse beans, dry",2017,100 g/ha,39995,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,"Broad beans and horse beans, green",2017,100 g/ha,46736,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,Cabbages,2017,100 g/ha,254688,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,Carrots and turnips,2017,100 g/ha,654205,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,Cauliflowers and broccoli,2017,100 g/ha,96429,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,Cherries,2017,100 g/ha,88700,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,100 g/ha,2420000,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,Cucumbers and gherkins,2017,100 g/ha,5350303,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
,United Kingdom of Great Britain and Northern Ireland,Yield,Currants,2017,100 g/ha,54061,39.21443452,50.97985119,50.97985119,0.001019345,0.003745238,0.003745238,38.60017857,51.61834821,51.61834821,0.254970833,0.362495982,0.362495982
